date,keyword,total_count
2019-06-28,포켓몬빵,7
2019-06-29,포켓몬빵,6
2019-06-30,포켓몬빵,8
2019-07-01,포켓몬빵,10
2019-07-02,포켓몬빵,12
2019-07-03,포켓몬빵,12
2019-07-04,포켓몬빵,6
2019-07-05,포켓몬빵,11
2019-07-06,포켓몬빵,6
2019-07-07,포켓몬빵,10
2019-07-08,포켓몬빵,10
2019-07-09,포켓몬빵,4
2019-07-10,포켓몬빵,14
2019-07-11,포켓몬빵,5
2019-07-12,포켓몬빵,10
2019-07-13,포켓몬빵,6
2019-07-14,포켓몬빵,10
2019-07-15,포켓몬빵,13
2019-07-16,포켓몬빵,7
2019-07-17,포켓몬빵,4
2019-07-18,포켓몬빵,10
2019-07-19,포켓몬빵,10
2019-07-20,포켓몬빵,10
2019-07-21,포켓몬빵,7
2019-07-22,포켓몬빵,5
2019-07-23,포켓몬빵,8
2019-07-24,포켓몬빵,6
2019-07-25,포켓몬빵,4
2019-07-26,포켓몬빵,9
2019-07-27,포켓몬빵,2
2019-07-28,포켓몬빵,5
2019-07-29,포켓몬빵,4
2019-07-30,포켓몬빵,10
2019-07-31,포켓몬빵,4
2019-08-01,포켓몬빵,7
2019-08-02,포켓몬빵,5
2019-08-03,포켓몬빵,5
2019-08-04,포켓몬빵,5
2019-08-05,포켓몬빵,3
2019-08-06,포켓몬빵,5
2019-08-07,포켓몬빵,10
2019-08-08,포켓몬빵,6
2019-08-09,포켓몬빵,7
2019-08-10,포켓몬빵,1
2019-08-11,포켓몬빵,6
2019-08-12,포켓몬빵,5
2019-08-13,포켓몬빵,8
2019-08-14,포켓몬빵,8
2019-08-15,포켓몬빵,6
2019-08-16,포켓몬빵,8
2019-08-17,포켓몬빵,6
2019-08-18,포켓몬빵,7
2019-08-19,포켓몬빵,6
2019-08-20,포켓몬빵,9
2019-08-21,포켓몬빵,4
2019-08-22,포켓몬빵,5
2019-08-23,포켓몬빵,9
2019-08-24,포켓몬빵,8
2019-08-25,포켓몬빵,5
2019-08-26,포켓몬빵,6
2019-08-27,포켓몬빵,6
2019-08-28,포켓몬빵,3
2019-08-29,포켓몬빵,5
2019-08-30,포켓몬빵,5
2019-08-31,포켓몬빵,6
2019-09-01,포켓몬빵,10
2019-09-02,포켓몬빵,10
2019-09-03,포켓몬빵,7
2019-09-04,포켓몬빵,11
2019-09-05,포켓몬빵,6
2019-09-06,포켓몬빵,5
2019-09-07,포켓몬빵,3
2019-09-08,포켓몬빵,1
2019-09-09,포켓몬빵,8
2019-09-10,포켓몬빵,3
2019-09-11,포켓몬빵,3
2019-09-12,포켓몬빵,2
2019-09-13,포켓몬빵,7
2019-09-14,포켓몬빵,2
