date,keyword,total_count
2020-02-20,탕후루,38
2020-02-21,탕후루,35
2020-02-22,탕후루,31
2020-02-23,탕후루,45
2020-02-24,탕후루,34
2020-02-25,탕후루,42
2020-02-26,탕후루,49
2020-02-27,탕후루,43
2020-02-28,탕후루,40
2020-02-29,탕후루,38
2020-03-01,탕후루,68
2020-03-02,탕후루,35
2020-03-03,탕후루,50
2020-03-04,탕후루,50
2020-03-05,탕후루,55
2020-03-06,탕후루,57
2020-03-07,탕후루,57
2020-03-08,탕후루,65
2020-03-09,탕후루,67
2020-03-10,탕후루,58
2020-03-11,탕후루,63
2020-03-12,탕후루,59
2020-03-13,탕후루,91
2020-03-14,탕후루,86
2020-03-15,탕후루,96
2020-03-16,탕후루,84
2020-03-17,탕후루,73
2020-03-18,탕후루,76
2020-03-19,탕후루,72
2020-03-20,탕후루,57
2020-03-21,탕후루,59
2020-03-22,탕후루,54
2020-03-23,탕후루,68
2020-03-24,탕후루,41
2020-03-25,탕후루,56
2020-03-26,탕후루,66
2020-03-27,탕후루,59
2020-03-28,탕후루,40
2020-03-29,탕후루,51
2020-03-30,탕후루,72
2020-03-31,탕후루,58
2020-04-01,탕후루,53
2020-04-02,탕후루,54
2020-04-03,탕후루,55
2020-04-04,탕후루,32
2020-04-05,탕후루,38
2020-04-06,탕후루,44
2020-04-07,탕후루,57
2020-04-08,탕후루,41
2020-04-09,탕후루,43
2020-04-10,탕후루,42
2020-04-11,탕후루,36
2020-04-12,탕후루,40
2020-04-13,탕후루,48
2020-04-14,탕후루,27
2020-04-15,탕후루,37
2020-04-16,탕후루,36
2020-04-17,탕후루,33
2020-04-18,탕후루,29
2020-04-19,탕후루,30
2020-04-20,탕후루,41
2020-04-21,탕후루,41
2020-04-22,탕후루,31
2020-04-23,탕후루,30
2020-04-24,탕후루,37
2020-04-25,탕후루,28
2020-04-26,탕후루,30
2020-04-27,탕후루,27
2020-04-28,탕후루,33
2020-04-29,탕후루,39
2020-04-30,탕후루,31
2020-05-01,탕후루,25
2020-05-02,탕후루,18
2020-05-03,탕후루,24
2020-05-04,탕후루,31
2020-05-05,탕후루,29
2020-05-06,탕후루,38
2020-05-07,탕후루,28
2020-05-08,탕후루,30
2020-05-09,탕후루,11
2020-05-10,탕후루,19
2020-05-11,탕후루,25
2020-05-12,탕후루,28
2020-05-13,탕후루,18
2020-05-14,탕후루,21
2020-05-15,탕후루,21
2020-05-16,탕후루,18
2020-05-17,탕후루,22
2020-05-18,탕후루,22
2020-05-19,탕후루,23
2020-05-20,탕후루,25
2020-05-21,탕후루,19
2020-05-22,탕후루,23
2020-05-23,탕후루,27
2020-05-24,탕후루,27
2020-05-25,탕후루,21
2020-05-26,탕후루,24
2020-05-27,탕후루,23
2020-05-28,탕후루,16
2020-05-29,탕후루,13
2020-05-30,탕후루,8
2020-05-31,탕후루,19
2020-06-01,탕후루,23
2020-06-02,탕후루,18
2020-06-03,탕후루,21
2020-06-04,탕후루,11
2020-06-05,탕후루,16
2020-06-06,탕후루,13
2020-06-07,탕후루,17
2020-06-08,탕후루,25
2020-06-09,탕후루,18
2020-06-10,탕후루,20
2020-06-11,탕후루,18
2020-06-12,탕후루,9
2020-06-13,탕후루,14
2020-06-14,탕후루,19
2020-06-15,탕후루,13
2020-06-16,탕후루,31
2020-06-17,탕후루,17
2020-06-18,탕후루,11
2020-06-19,탕후루,15
2020-06-20,탕후루,15
2020-06-21,탕후루,15
2020-06-22,탕후루,16
2020-06-23,탕후루,15
2020-06-24,탕후루,19
2020-06-25,탕후루,15
2020-06-26,탕후루,21
2020-06-27,탕후루,14
2020-06-28,탕후루,20
2020-06-29,탕후루,20
2020-06-30,탕후루,15
2020-07-01,탕후루,24
2020-07-02,탕후루,23
2020-07-03,탕후루,14
2020-07-04,탕후루,17
2020-07-05,탕후루,18
2020-07-06,탕후루,14
2020-07-07,탕후루,28
2020-07-08,탕후루,22
2020-07-09,탕후루,18
2020-07-10,탕후루,8
2020-07-11,탕후루,13
2020-07-12,탕후루,18
2020-07-13,탕후루,21
2020-07-14,탕후루,24
2020-07-15,탕후루,14
2020-07-16,탕후루,12
2020-07-17,탕후루,15
2020-07-18,탕후루,14
2020-07-19,탕후루,11
2020-07-20,탕후루,17
